Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda
@grano_86,Grano 86,Brivio (LC),Pizzeria,1358,1,"cercato «""Grano 86"" pizzeria Beverate Brivio» → facebook, tripadvisor, restaurantguru, mymenuweb, paginegialle, menuweb e una pagina generata su menu-world.com: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Grano 86"" Brivio»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Grano 86 e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Prinetti 11, Beverate di Brivio · 039 5320063. Asporto con posti a sedere, impasti al mais blu e integrale, 4,7 su Google."
@gelaterialavogliamatta_merate,Gelateria La Voglia Matta,Merate (LC),Gelateria/pasticceria,387,1,"cercato «""La Voglia Matta"" gelateria Merate 2007» → facebook, virgilio, paginebianche, sluurpy, reteimprese, paginegialle, piatti.menu e una pagina generata su goto-where.com: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Gelateria La Voglia Matta"" Merate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelateria La Voglia Matta e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Bergamo 39, Merate · 039 5969569. Gelateria, pasticceria e caffetteria siciliana dal 2007."
@pasticceria_gelateria_cris,Pasticceria Gelateria Cris,Calolziocorte (LC),Pasticceria/gelateria,694,1,"cercato «""Cristina Valsecchi"" pasticceria gelateria Calolziocorte Corso Dante» → yelp, paginegialle, coobiz, rigagialla: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pasticceria Gelateria Cris"" Calolziocorte»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pasticceria Gelateria Cris e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Corso Dante 21/1, Calolziocorte · 0341 641480 · WhatsApp 333 2802742. Pasticceria artigianale con consegna a domicilio, chiusa lunedì."
@excaliburbargelateria,Excalibur bar gelateria,Cesana Brianza (LC),Bar/gelateria,2949,1,"cercato «""Excalibur"" bar gelateria Cesana Brianza» → mindtrip, tripadvisor, facebook Excaliburgelateria, abillion, yelp, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Excalibur bar gelateria"" Cesana Brianza»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Excalibur bar gelateria e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via De Gasperi 43, Cesana Brianza. Da oltre 30 anni, Champion's Gelaterie, 3.983 recensioni a 4,8 su Restaurant Guru."
@pasticceria.ofelee.merate,Pasticceria & Caffetteria L'Ôfelee,Merate (LC),Pasticceria,1963,1,"cercato «""L'Ofelee"" pasticceria caffetteria Merate» → virgilio, facebook, paginebianche, elenchitelefonici, tastemood, animenascoste, paginegialle, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: il link in bio è la pagina Facebook [verifica-sito] motori «""Pasticceria & Caffetteria L'Ôfelee"" Merate»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pasticceria & Caffetteria L'Ôfelee e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Padre Arlati 2, Merate · 039 9900514. Silvia e Alessandro, pasticceria artigianale, 180 recensioni a 4,7 su Google."
@pizzeriasmilecosta,Pizzeria Smile,Costa Masnaga (LC),Pizzeria,515,1,"cercato «""Pizzeria Smile"" Costa Masnaga via Puccini» → untappd, tripadvisor, sluurpy, facebook, tuttocittà, pizzerievicinoame, oraridiapertura24, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria Smile"" Costa Masnaga»: 0 risultati · domini: pizzeria-smile.it (vivo, indovinato: Pizzeria Smile - Genova - Pizza) · [letto a mano 9/9] pizzeria-smile.it non è di Costa Masnaga: nella pagina non ci sono né il telefono 031 856264 né il comune; resta gancio 1",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Smile e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Puccini 44, Costa Masnaga · 031 856264. Asporto, 4,6 su Restaurant Guru, chiuso lunedì e domenica a pranzo."
@pizzeria_assaje_bergamo,Pizzeria Assaje,Bergamo (BG),Pizzeria,4861,1,"cercato «""Assaje"" pizzeria Bergamo» → gigigriffis, tripadvisor, weekendbergamo, gluto, safarway, restaurantguru, piatti.menu, ibnbattutatravel: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria Assaje"" Bergamo»: 0 risultati · domini: pizzeria-assaje.it (vivo, indovinato: Pizzeria Tropp' Assaje - Pizzeria napoletana a Alessandria) · [letto a mano 9/9] pizzeria-assaje.it è Tropp' Assaje di Alessandria, omonimo; resta gancio 1",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Assaje e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Largo di Porta S. Alessandro 1, Bergamo Alta · 035 256383. Pizza napoletana gourmet, chiuso martedì. 4.861 follower."
@cherubinogelato,Gelateria Cherubino,Bergamo (BG),Gelateria,423,1,"cercato «""Cherubino"" gelateria Bergamo Alta» → tripadvisor, abillion, wanderlog, yelp, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Gelateria Cherubino"" Bergamo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelateria Cherubino e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Colleoni 40/B, Bergamo Alta. Aperta tutti i giorni 10.30-22.30, crêpes e cioccolata d'inverno."
@gelatoalquadrato,Gelato al Quadrato,Bergamo (BG),Gelateria,10000,1,"cercato «""Gelato al Quadrato"" Bergamo» → apple maps, atly, happycow, findmeglutenfree, tripadvisor, gluto, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio (parla di un'app, ma il link non c'è) [verifica-sito] motori «""Gelato al Quadrato"" Bergamo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelato al Quadrato e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Tasso, Bergamo. Gelato senza glutine, senza lattosio e vegano, cassa self; aperta 17-01. 10.000 follower senza un sito."
@gelateriagemma,Gelateria Gemma dal 1970,Bergamo (BG),Gelateria,1422,1,"cercato «""Gelateria Gemma"" Bergamo Borgo Palazzo 1970» → mindtrip, facebook, tripadvisor, abillion, wanderlog, nuovaopinione: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Gelateria Gemma dal 1970"" Bergamo»: 0 risultati · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelateria Gemma dal 1970 e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Borgo Palazzo 90, Bergamo · 035 235653. Dal 1970, 7 su 7 fino alle 23.25, oltre 3.000 recensioni a 4,5."
@gelateria.verderosa,Gelateria Verderosa,Bergamo (BG),Gelateria,1658,1,"cercato «""Verderosa"" gelateria Bergamo» → facebook, happycow, camera di commercio (bg.camcom), tripadvisor, sluurpy, glovo, ilmadeinbergamo, reteimpresestoriche e la scheda del progetto grafico su raso.design: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Gelateria Verderosa"" Bergamo»: 0 risultati · domini: verderosa.it (vivo, indovinato: HOME - VERDEROSA studio | architetture, paesi, paesaggi) · [letto a mano 9/9] verderosa.it è VERDEROSA studio, architettura e paesaggio, non la gelateria; resta gancio 1",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Gelateria Verderosa e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Cesare Battisti 1D, Bergamo. Dal 1990, famiglia Bellelli, due coni Gambero Rosso, aperta 7/7. Il logo l'ha fatto uno studio (Raso Design): il sito no."
@pizzeriatrevi_treviglio,Pizzeria Trevi,Treviglio (BG),Pizzeria,398,1,"cercato «""Pizzeria Trevi"" Treviglio asporto» → facebook, tripadvisor, paginebianche, sluurpy, treviglioincentro, piatti.menu, paginegialle: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria Trevi"" Treviglio»: ricerca fallita (ddg 403, brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Trevi e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Tasso 12, Treviglio · 334 5725638. Asporto e domicilio, forno a legna, pizza al metro. Chiuso martedì."
@osarracino_pizzeria,Pizzeria O' Sarracino,Treviglio (BG),Pizzeria,2359,5,"cercato «""Osarracino"" pizzeria Treviglio» → deliveroo (vicolo Poggetto 2/a), restaurantguru, una pagina su sites.google.com/view/pizzeria-osarracino e un secondo profilo @pizzeria_osarracino: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio, nessun indirizzo [verifica-sito] motori «""Pizzeria O' Sarracino"" Treviglio»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria O' Sarracino e quello che ha non è un sito suo: è una pagina su Google Sites.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Vicolo Poggetto 2/a, Treviglio (da Deliveroo) · 393 0999771. Pizza napoletana; 2,6 su Restaurant Guru con 129 recensioni. Esiste anche @pizzeria_osarracino: scrivere solo a questo."
@pizzeriadalinoseriate,Pizzeria Da Lino,Seriate (BG),Pizzeria,5134,5,"cercato «""Da Lino"" pizzeria Seriate 1987 trancio» → mindtrip, facebook, tripadvisor, altraopinione, restaurantguru, wheree e pizzeria-da-lino.res-menu.net, la piattaforma dei menù: nessun dominio suo. Profilo aperto il 9/9: la bio dice «ordina dal link» ma il profilo non espone nessun sito proprio [verifica-sito] motori «""Pizzeria Da Lino"" Seriate»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Da Lino e quello che ha non è un sito suo: è una pagina su res-menu.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Italia, Seriate · 035 299877. Dal 1987 pizza al trancio, restyling 2020, 5.134 follower. Quello che ha online è la pagina res-menu."
@pizzeriaquick_,Pizzeria Quick,Dalmine (BG),Pizzeria,241,1,"cercato «""Pizzeria Quick"" Dalmine via Orti» → foursquare e poco altro: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria Quick"" Dalmine»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Quick e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Orti 20, Mariano di Dalmine · 035 500388. Asporto con forno a legna, consegna a Dalmine, Mariano, Brembo, Sforzatica, Sabbio, Osio Sopra. ⚠ 241 follower."
@ilfornodelloste,Il Forno dell'Oste,Seriate (BG),Osteria/pizzeria,1634,1,"cercato «""Il Forno dell'Oste"" Seriate osteria pizzeria» → ecodibergamo, facebook, thefork, tripadvisor, sluurpy, paginebianche, paginegialle: nessun dominio suo. Profilo aperto il 9/9: il link in bio è la pagina di prenotazione su plateform.app [verifica-sito] motori «""Il Forno dell'Oste"" Seriate»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Il Forno dell'Oste e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Piazzale dei Caduti 12, Seriate · 035 291097. Clara e Ivan, tre impasti, pizze gourmet; prenota via Plateform. Nessun sito."
@pizzeriadabassano,Pizzeria Da Bassano,Caravaggio (BG),Pizzeria,1660,1,"cercato «""Da Bassano"" pizzeria Caravaggio» → tripadvisor, facebook, sluurpy, paginebianche, yelp, vivicrema, paginegialle, restaurantguru: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria Da Bassano"" Caravaggio»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: pizzeriadabassano.it (vivo, indovinato: Pizzeria da Bassano - La Pizza a Caravaggio da oltre 60 anni) · [letto a mano 9/9] pizzeriadabassano.it aperto: sito vero (Elementor, 121 KB), col loro 0363 51185, via Bianchi e il link al profilo. Nelle SERP che avevo letto non compariva: l'ha preso lo script indovinando il dominio",,"SCARTATO: ha il sito pizzeriadabassano.it, vivo e suo (verifica-sito.py, confermato a mano il 9/9)","Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria Da Bassano e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Bianchi 2, Caravaggio · 0363 51185. Tutti i giorni 19-24, chiuso martedì; 4,0 su Tripadvisor, 6ª su 35."
@ristoranteparsifal,Ristorante Pizzeria Parsifal,Treviolo (BG),Ristorante/pizzeria,651,1,"cercato «""Parsifal"" ristorante pizzeria Treviolo Curnasco 1987» → tripadvisor, sluurpy, leggimenu (menù digitale), paginegialle, piatti.menu, ristorante24: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Ristorante Pizzeria Parsifal"" Treviolo»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Ristorante Pizzeria Parsifal e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Bergamo 17, Curnasco di Treviolo · 035 691578. Dal 1987, pesce e pizza al metro, anche asporto."
@passione_in_corte,Passione in Corte,Treviolo (BG),Ristorante/pizzeria,742,1,"cercato «""Passione in Corte"" Treviolo ristorante pizzeria via Roma» → mapstr, restaurantguru, wanderboat, mymenuweb, lacaseranevegal e una pagina generata su menufyy: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Passione in Corte"" Treviolo»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Passione in Corte e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Via Roma 69, Treviolo · 035 751921. Pizza napoletana contemporanea, 4,6 su Google, chiuso lunedì."
@pizzeria.devita,Pizzeria De Vita,Angera (VA),Pizzeria,1014,1,"cercato «""De Vita"" pizzeria Angera» → angera.it (turismo), facebook, tripadvisor, restaurantguru, moovit, mymenuweb; devita-pizzeria.de è un omonimo tedesco: nessun dominio suo. Profilo aperto il 9/9: nessun link in bio [verifica-sito] motori «""Pizzeria De Vita"" Angera»: ricerca fallita (brave HTTP Error 429: Too Many Requests) · domini: nessuno risponde",,,"Buongiorno, sono Patrick Sappa. Ho una piccola software house a Seveso, DenkiCode.

Le scrivo perché ho guardato il profilo di Pizzeria De Vita e su Google non compare un suo sito: c'è Instagram, ci sono le schede degli altri, ma un sito suo no.

Le sue foto erano già metà del lavoro: l'altra metà l'ho fatta io. La bozza del suo sito è già pronta, con le sue immagini e il suo nome. Non deve scrivere niente e non deve mandarmi niente.

Gliela mando qui, la guarda con calma, e se non le piace me lo dice e non ci sentiamo più. Non le costa un euro e non la impegna a niente.

Sul costo non le faccio girare la testa: se poi decidesse di metterlo online si parla di poche centinaia di euro una volta, non di migliaia, più una quota annuale per tenerlo attivo. Il numero preciso glielo faccio solo se la cosa le interessa davvero.

Gliela mando?","Angera · 0331 1173610. Aperta 18.30-22, 17 post. ⚠ In bio: «chiusi dal 6 al 15 settembre 2026», scrivere dal 16 in poi."
