Account IG,Nome attivita,Comune (prov),Segmento,Follower,Gancio (1-6),Esito verifica sito,DM inviato (data),Esito DM,Messaggio,Scheda,Lista,Prodotto,Letto (data),Chat
@triumphvarese,Triumph Varese,Gallarate (VA),Concessionaria moto Triumph,855,R,"cercato «officine moto Varese» su Pagine Gialle → scheda Magnoni Moto a Gallarate, sito triumphvarese.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 230 post, 855 follower. Che è strutturata si vede dal profilo: concessionario ufficiale Triumph dal 2006, con showroom nuovo e abbigliamento",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del mondo moto qui in zona. La vostra è concessionaria ufficiale Triumph dal 2006, e lo showroom nuovo si vede negli highlight.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Triumph Varese (Magnoni Moto), Gallarate. 855 follower, 230 post. Official dealer Triumph dal 2006, showroom nuovo, abbigliamento. Sito triumphvarese.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@carrozzeria_paronzini,Carrozzeria e Meccanica Paronzini,Marchirolo (VA),"Carrozzeria, meccanica, soccorso stradale",156,R,"cercato «officine moto Varese» su Pagine Gialle → scheda a Marchirolo, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 29 post, 156 follower. Che è strutturata si vede dal profilo: carrozzeria, meccanica e soccorso stradale 24 ore",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende dell'autoriparazione qui in zona. La vostra tiene insieme carrozzeria, meccanica e soccorso stradale 24 ore su 24, a Marchirolo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Carrozzeria e Meccanica Paronzini, Marchirolo. 156 follower, 29 post. Carrozzeria, meccanica, soccorso stradale 24h.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@gruppo_locatelli,Gruppo Locatelli,Bergamo (BG),Autoservizi e viaggi in autobus,1000,R,"cercato «noleggio autobus Bergamo» su Pagine Gialle → scheda Autoservizi Locatelli a Bergamo, sito autoservizilocatelli.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 793 post, 1.000 follower. Che è strutturata si vede dal profilo: autoservizi e viaggi in autobus dal 1928, flotta e autisti, una stagione di viaggi all'anno",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende del trasporto qui in zona. La vostra viaggia dal 1928, e il profilo racconta ogni stagione e le storie che portate a bordo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Gruppo Locatelli, via Furietti 17, Bergamo. 1.000 follower, 793 post. Autoservizi e viaggi in autobus dal 1928. Sito autoservizilocatelli.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@caseificio_sociale_valsabbino,Caseificio Sociale Valsabbino,Sabbio Chiese (BS),Caseificio cooperativo,265,R,"cercato «caseifici Brescia» su Pagine Gialle → scheda Caseificio Sociale Valsabbino a Sabbio Chiese, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 202 post, 265 follower. Che è strutturata si vede dalla scheda: caseificio sociale, cioè una cooperativa con i soci allevatori e la trasformazione del latte",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra è un caseificio sociale in Valle Sabbia: tanti allevatori, un solo caseificio, e più di duecento post a raccontarlo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Caseificio Sociale Valsabbino, Sabbio Chiese. 265 follower, 202 post. Cooperativa casearia. Bio vuota.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@spaccio_agr._da_nonno_mario,Spaccio Agricolo da Nonno Mario,Dovera (CR),Azienda agricola con spaccio,754,R,"cercato «caseifici Cremona» su Pagine Gialle → scheda a Dovera, sito spaccioagricolononnomario.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 56 post, 754 follower. Che è strutturata si vede dal profilo: azienda agricola Piacentini con allevamento, formaggi artigianali di capra, carne e spaccio in cascina",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agricole qui in zona. La vostra fa tutto in cascina: allevamento, formaggi di capra, carne e lo spaccio per chi viene a comprare.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Spaccio Agricolo da Nonno Mario, azienda agricola Piacentini, Cascina Serragli di Mezzo, Dovera. 754 follower, 56 post. Allevamento, formaggi di capra, carne. Sito spaccioagricolononnomario.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@raviolificio_beretta,Raviolificio Beretta,Caselle Lurani (LO),Pastificio: pasta fresca,1291,R,"cercato «caseifici Lodi» su Pagine Gialle → scheda a Caselle Lurani, sito raviolificioberetta.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 115 post, 1.291 follower. Che è strutturata si vede dal profilo: pasta fresca del territorio lodigiano da oltre trent'anni, con ingredienti locali e senza conservanti",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra fa pasta fresca nel lodigiano da più di trent'anni, con ingredienti della zona e senza conservanti.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Raviolificio Beretta, Caselle Lurani (LO). 1.291 follower, 115 post. Pasta fresca da oltre 30 anni, ingredienti locali. Sito raviolificioberetta.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@carozziformaggi,Carozzi Formaggi,Pasturo (LC),Formaggi: stagionatura e vendita,5953,R,"cercato «caseifici Lecco» su Pagine Gialle → scheda a Pasturo, sito venditaformaggio.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 1.067 post, 5.953 follower. Che è strutturata si vede dal profilo: formaggi della Valsassina con vendita online, un secondo account per il negozio e una rubrica di ricette",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende agroalimentari qui in zona. La vostra porta i formaggi della Valsassina in giro per l'Italia con la vendita online, e con più di mille post racconta ogni forma.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Carozzi Formaggi, Pasturo (Valsassina). 5.953 follower, 1.067 post. Vendita online su venditaformaggio.it, secondo account @dacarozzi, ricette.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@autoscuolaformula_1,Autoscuola Formula 1,Arcore (MB),Autoscuola con più sedi,272,R,"cercato «autoscuole Monza» su Pagine Gialle → scheda Autoscuola Formula 1, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 452 post, 272 follower. Che è strutturata si vede dal profilo: autoscuola con più sedi a partire da Arcore, app per i quiz, corsi per il cambio automatico e la guida assistita",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende di servizi qui in zona. La vostra autoscuola ha più sedi, un'app per i quiz della patente e perfino i corsi per il cambio automatico: siete avanti rispetto a molte.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Autoscuola Formula 1, Arcore e altre sedi in Brianza. 272 follower, 452 post. App QuizPatente, cambio automatico, guida assistita.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@glb_stampi,G.L.B. Stampi,Lumezzane (BS),Costruzione stampi e lavorazioni meccaniche,345,R,"cercato «lavorazioni meccaniche Brescia» su Pagine Gialle → scheda G.L.B. a Lumezzane, sito glbstampi.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 33 post, 345 follower. Che è strutturata si vede dal profilo: costruzione stampi, lavorazioni meccaniche e assistenza post vendita, dal 1988",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende meccaniche qui in zona. La vostra costruisce stampi e fa lavorazioni meccaniche a Lumezzane dal 1988, con l'assistenza dopo la vendita.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","G.L.B. Stampi, Lumezzane. 345 follower, 33 post. Costruzione stampi, lavorazioni meccaniche, assistenza post vendita, dal 1988. Sito glbstampi.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@torneria.porro,Torneria Automatica Porro,Canzo (CO),Torneria meccanica di precisione,1126,R,"cercato «lavorazioni meccaniche Lecco» su Pagine Gialle → scheda a Canzo, sito torneriaautomaticaporro.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 13 post, 1.126 follower. Che è strutturata si vede dal profilo: torneria di precisione con fantine CNC e torni plurimandrini, cioè un reparto di macchine",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende meccaniche qui in zona. La vostra lavora di precisione con fantine CNC e torni plurimandrini, a Canzo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Torneria Automatica Porro, Canzo. 1.126 follower, 13 post. Torneria di precisione, fantine CNC, torni plurimandrini. Sito torneriaautomaticaporro.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@eredicornaggia,Torneria Eredi Cornaggia,Abbadia Lariana (LC),Torneria,191,R,"cercato «lavorazioni meccaniche Lecco» su Pagine Gialle → scheda Torneria Cornaggia ad Abbadia Lariana, sito cornaggia.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 41 post, 191 follower. Che è strutturata si vede dalla scheda e dal profilo: torneria dal 1960, passata di generazione in generazione",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende meccaniche qui in zona. La vostra torneria lavora sul lago dal 1960, e il nome dice che è passata di padre in figlio.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Torneria Eredi Cornaggia, Abbadia Lariana. 191 follower, 41 post. Dal 1960. Sito cornaggia.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@eredibaitellispa,Eredi Baitelli,Erbusco (BS),Tornitura metallica di precisione,339,R,"cercato «torneria Brescia» su Pagine Gialle → scheda Eredi Baitelli Spa a Erbusco, sito eredibaitelli.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 57 post, 339 follower. Che è strutturata si vede dal profilo: S.p.A. di tornitura metallica di precisione con 80 anni di storia, presente ogni anno a MECSPE e AHR Expo",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende meccaniche qui in zona. La vostra fa tornitura di precisione da ottant'anni e porta il lavoro in fiera, da MECSPE ad AHR Expo.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Eredi Baitelli S.p.A., Erbusco. 339 follower, 57 post. Tornitura metallica di precisione, 80 anni. Fiere MECSPE e AHR Expo. Sito eredibaitelli.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@edilstrade_srl,Edilstrade,Peia (BG),Costruzioni e lavori stradali,596,R,"cercato «movimento terra Bergamo» su Pagine Gialle → scheda Edilstrade a Peia, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 12 post, 596 follower. Che è strutturata si vede dal profilo: costruzioni civili e industriali e lavori stradali, cioè cantieri e mezzi",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende edili qui in zona. La vostra fa costruzioni civili e industriali e lavori stradali, da Peia per tutta la Val Seriana.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Edilstrade, Peia (BG). 596 follower, 12 post. Costruzioni civili e industriali, lavori stradali.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@grupposoldi,Gruppo Soldi,Botticino (BS),Costruzioni e general contractor,341,R,"cercato «movimento terra Brescia» su Pagine Gialle → scheda Essedue Srl - Grupposoldi a Botticino, sito grupposoldi.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 329 post, 341 follower. Che è strutturata si vede dal profilo: costruzioni, ristrutturazioni, general contractor e sviluppo immobiliare, con più di quarant'anni di esperienza",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende edili qui in zona. La vostra fa costruzioni, ristrutturazioni e sviluppo immobiliare da più di quarant'anni, e mostra i cantieri uno per uno.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Gruppo Soldi (Essedue Srl), via Caduti del Lavoro 25, Botticino Sera. 341 follower, 329 post. Costruzioni, ristrutturazioni, general contractor, sviluppo immobiliare. Sito grupposoldi.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@rossetti__srl,Rossetti Srl,Senago (MI),Scavi e movimento terra,254,R,"cercato «movimento terra Monza» su Pagine Gialle → scheda Rossetti Srl a Senago, sito rossettiscavi.it, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 63 post, 254 follower. Che è strutturata si vede dalla scheda e dal sito: impresa di scavi e movimento terra, cioè mezzi e squadre",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende edili qui in zona. La vostra fa scavi e movimento terra da Senago, e i mezzi al lavoro si vedono in ogni post.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Rossetti Srl, via Cavour 24, Senago. 254 follower, 63 post. Scavi e movimento terra. Sito rossettiscavi.it.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
@archingegnosrl,Archingegno,Milano (MI),"Impresa edile: facciate, coperture, interni",692,R,"cercato «noleggio piattaforme aeree Milano» su Pagine Gialle → scheda Archingegno a Milano, sito archingegnosrl.com, Instagram dalla scheda [verifica-azienda] profilo aperto il 25/9: 431 post, 692 follower. Che è strutturata si vede dal profilo: società edile che ristruttura facciate, balconi, coperture e interni chiavi in mano",,,"Buongiorno, sono Patrick Sappa, DenkiCode, una piccola software house di Seveso (www.denkicode.com).

Non le vendo niente e non le chiedo un appuntamento. Stiamo facendo una ricerca sulle aziende edili qui in zona. La vostra ristruttura facciate, balconi, coperture e interni chiavi in mano, e con più di quattrocento post racconta ogni cantiere.

Sei domande, anonime. Due minuti:
https://docs.google.com/forms/d/e/1FAIpQLSe2cCfeAx8IVLRq-ocJe4MUpq43u_1D95IpBPjqOYX-90a9JA/viewform

Quando abbiamo finito il giro le mando quello che è venuto fuori dalle altre aziende qui intorno.","Archingegno Srl, via Col del Rosso 4, Milano. 692 follower, 431 post. Facciate, balconi, coperture, interni chiavi in mano. Sito archingegnosrl.com.",2026-09-25-instagram-ricerca-lombardia,ricerca,,
